value,ci,ds_complete,technique,dsn
0.0072996924459302,"(0.0, 0.02046717151842331)",ds38_pategan_QI0_epo100_bs50_epi1.0.csv,PATEGAN,ds38
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI2_epo100_bs100_epi1.0.csv,DPGAN,ds8
0.0,"(0.0, 0.056688847756389424)",ds2_dpgan_QI0_epo200_bs100_epi0.1.csv,DPGAN,ds2
0.0147840982472194,"(0.0, 0.05573734152716411)",ds2_dpgan_QI0_epo200_bs100_epi0.5.csv,DPGAN,ds2
0.0310762791323222,"(0.015545386639745053, 0.04660717162489951)",ds55_dpgan_QI0_epo200_bs50_epi5.0.csv,DPGAN,ds55
0.0,"(0.0, 0.002711114264858369)",ds37_pategan_QI1_epo200_bs50_epi0.1.csv,PATEGAN,ds37
0.0232605785007065,"(0.0, 0.05457294862954509)",ds14_dpgan_QI2_epo200_bs100_epi1.0.csv,DPGAN,ds14
0.0425675504460594,"(0.0, 0.1723010804480166)",ds24_dpgan_QI2_epo200_bs100_epi0.1.csv,DPGAN,ds24
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_QI1_epo100_bs100_epi0.5.csv,PATEGAN,ds8
0.4143326348461095,"(0.36784667569125845, 0.46081859400096054)",ds32_dpgan_QI2_epo200_bs50_epi5.0.csv,DPGAN,ds32
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_QI2_epo200_bs100_epi0.1.csv,PATEGAN,ds8
0.024177265783502,"(0.008544039545247403, 0.0398104920217567)",ds55_pategan_QI0_epo100_bs50_epi1.0.csv,PATEGAN,ds55
0.0,"(0.0, 0.03795385368941534)",ds2_dpgan_QI0_epo100_bs50_epi0.1.csv,DPGAN,ds2
0.0,"(0.0, 0.020878371593059688)",ds14_pategan_QI1_epo100_bs50_epi5.0.csv,PATEGAN,ds14
0.0,"(0.0, 0.017655331890775255)",ds2_pategan_QI0_epo200_bs100_epi0.5.csv,PATEGAN,ds2
0.0159482100774869,"(0.0, 0.06570919462950375)",ds24_pategan_QI2_epo100_bs50_epi0.1.csv,PATEGAN,ds24
0.0,"(0.0, 0.01318420821047331)",ds38_dpgan_QI0_epo100_bs100_epi0.5.csv,DPGAN,ds38
0.0573153303126564,"(0.0, 0.12301031880026578)",ds2_pategan_QI1_epo100_bs100_epi0.1.csv,PATEGAN,ds2
0.0,"(0.0, 0.0038835114538349758)",ds59_pategan_QI0_epo200_bs50_epi0.1.csv,PATEGAN,ds59
0.0,"(0.0, 0.04073406683987321)",ds24_pategan_QI1_epo100_bs50_epi0.1.csv,PATEGAN,ds24
0.0034328056298929,"(0.0, 0.018894046231209948)",ds32_dpgan_QI1_epo100_bs100_epi0.5.csv,DPGAN,ds32
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI2_epo200_bs50_epi0.1.csv,DPGAN,ds8
0.0,"(0.0, 0.041110551749319525)",ds24_pategan_QI0_epo100_bs100_epi1.0.csv,PATEGAN,ds24
0.0,"(0.0, 0.002711114264858369)",ds37_dpgan_QI2_epo100_bs50_epi1.0.csv,DPGAN,ds37
0.0,"(0.0, 0.00174629380417049)",ds55_dpgan_QI2_epo100_bs100_epi0.5.csv,DPGAN,ds55
0.0,"(0.0, 0.028611739124880964)",ds24_dpgan_QI0_epo100_bs100_epi0.1.csv,DPGAN,ds24
0.0,"(0.0, 0.04716738278511869)",ds2_pategan_QI0_epo200_bs100_epi0.1.csv,PATEGAN,ds2
0.0,"(0.0, 0.030454643768385567)",ds16_pategan_QI2_epo200_bs50_epi0.1.csv,PATEGAN,ds16
0.001527556563294,"(0.0, 0.00950077194030183)",ds50_dpgan_QI1_epo100_bs100_epi0.5.csv,DPGAN,ds50
0.0,"(0.0, 0.020223460564575052)",ds4_dpgan_QI2_epo100_bs100_epi1.0.csv,DPGAN,ds4
0.0259173807567608,"(0.0, 0.08717506962993013)",ds2_dpgan_QI1_epo100_bs100_epi0.5.csv,DPGAN,ds2
0.0036911165940549,"(0.0, 0.06697050752660681)",ds5_dpgan_QI1_epo200_bs100_epi1.0.csv,DPGAN,ds5
0.0310012287428412,"(0.012179360402870886, 0.04982309708281152)",ds51_pategan_QI0_epo200_bs50_epi0.1.csv,PATEGAN,ds51
0.0,"(0.0, 0.07916948310976568)",ds5_dpgan_QI0_epo100_bs100_epi1.0.csv,DPGAN,ds5
0.0,"(0.0, 0.005962970488281705)",ds68_dpgan_QI2_epo200_bs50_epi5.0.csv,DPGAN,ds68
0.0,"(0.0, 0.0379802412096951)",ds33_dpgan_QI2_epo100_bs50_epi0.5.csv,DPGAN,ds33
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_QI1_epo200_bs50_epi0.5.csv,PATEGAN,ds8
0.0003235281935524,"(0.0, 0.004464023118936289)",ds55_pategan_QI1_epo200_bs100_epi0.5.csv,PATEGAN,ds55
0.0055613957811541,"(0.0, 0.012152293673325161)",ds50_dpgan_QI0_epo100_bs50_epi1.0.csv,DPGAN,ds50
0.0022911587875235,"(0.0, 0.01793152240561479)",ds32_pategan_QI0_epo100_bs50_epi0.5.csv,PATEGAN,ds32
0.0,"(0.0, 0.005795998190383398)",ds68_pategan_QI0_epo100_bs50_epi0.5.csv,PATEGAN,ds68
0.0488617048740138,"(0.0, 0.10589058249369313)",ds4_pategan_QI1_epo200_bs100_epi0.1.csv,PATEGAN,ds4
0.0205987022225887,"(0.0, 0.07130718766715582)",ds24_pategan_QI2_epo200_bs50_epi5.0.csv,PATEGAN,ds24
0.0,"(0.0, 0.006808682018697838)",ds16_dpgan_QI0_epo200_bs50_epi1.0.csv,DPGAN,ds16
0.0021803581673528,"(0.0, 0.013855901927004028)",ds38_pategan_QI1_epo100_bs50_epi0.5.csv,PATEGAN,ds38
0.0204582312182998,"(0.0, 0.06999837415447405)",ds24_dpgan_QI1_epo200_bs50_epi1.0.csv,DPGAN,ds24
0.0051962266924675,"(0.0, 0.015760883291806884)",ds51_pategan_QI2_epo200_bs100_epi0.1.csv,PATEGAN,ds51
0.0,"(0.0, 0.009505646658433543)",ds32_pategan_QI0_epo200_bs100_epi1.0.csv,PATEGAN,ds32
0.0,"(0.0, 0.019060722820008466)",ds24_pategan_QI1_epo200_bs50_epi0.5.csv,PATEGAN,ds24
0.0033262346702701,"(0.0, 0.011105811609957517)",ds33_pategan_QI2_epo200_bs100_epi0.5.csv,PATEGAN,ds33
0.0047016326756908,"(0.0, 0.014390095424978069)",ds51_pategan_QI1_epo200_bs100_epi0.5.csv,PATEGAN,ds51
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_QI1_epo100_bs50_epi1.0.csv,PATEGAN,ds56
0.0847599978284044,"(0.0004943804192611978, 0.16902561523754764)",ds32_dpgan_QI2_epo100_bs100_epi1.0.csv,DPGAN,ds32
0.0018536362089134,"(0.0, 0.007973162376778458)",ds51_pategan_QI1_epo100_bs50_epi0.5.csv,PATEGAN,ds51
0.0348396107287848,"(0.0, 0.08326688596056656)",ds2_dpgan_QI2_epo200_bs100_epi0.5.csv,DPGAN,ds2
0.0261150656831737,"(0.0, 0.06080497693596944)",ds4_pategan_QI1_epo100_bs100_epi5.0.csv,PATEGAN,ds4
0.0011236955910248,"(0.0, 0.0140186458628799)",ds33_pategan_QI2_epo100_bs50_epi0.5.csv,PATEGAN,ds33
0.0060577890986945,"(0.0, 0.012264741037271897)",ds50_dpgan_QI0_epo200_bs50_epi1.0.csv,DPGAN,ds50
0.0,"(0.0, 0.006547646809403824)",ds14_dpgan_QI0_epo100_bs50_epi0.5.csv,DPGAN,ds14
0.0042037988031807,"(0.0, 0.01254449195164388)",ds51_dpgan_QI1_epo100_bs50_epi0.1.csv,DPGAN,ds51
0.0,"(0.0, 0.002711114264858369)",ds37_dpgan_QI1_epo100_bs50_epi0.5.csv,DPGAN,ds37
0.0794150418825183,"(0.0, 0.296677082404364)",ds37_dpgan_QI1_epo200_bs50_epi0.1.csv,DPGAN,ds37
0.0500198255053107,"(0.0, 0.18575929650309042)",ds16_dpgan_QI2_epo100_bs100_epi1.0.csv,DPGAN,ds16
0.0198682946884746,"(0.008053035006770341, 0.031683554370178904)",ds51_pategan_QI2_epo200_bs50_epi0.1.csv,PATEGAN,ds51
0.0,"(0.0, 0.008591153065020028)",ds33_pategan_QI0_epo200_bs50_epi1.0.csv,PATEGAN,ds33
0.0338661051605537,"(0.0, 0.082760181128639)",ds24_pategan_QI2_epo100_bs100_epi5.0.csv,PATEGAN,ds24
0.00265307774811,"(0.0, 0.03925226429946809)",ds4_pategan_QI1_epo100_bs50_epi0.1.csv,PATEGAN,ds4
0.0010111628693007,"(0.0, 0.006923198147918125)",ds50_dpgan_QI1_epo100_bs50_epi5.0.csv,DPGAN,ds50
0.0126739685172322,"(0.0, 0.03096912183226698)",ds32_dpgan_QI1_epo200_bs50_epi1.0.csv,DPGAN,ds32
0.0115620181040356,"(0.0, 0.06293887348951697)",ds33_dpgan_QI2_epo200_bs100_epi0.5.csv,DPGAN,ds33
0.0,"(0.0, 0.007391595585295566)",ds38_pategan_QI1_epo200_bs100_epi1.0.csv,PATEGAN,ds38
0.0,"(0.0, 0.08193065242729937)",ds5_pategan_QI0_epo200_bs50_epi1.0.csv,PATEGAN,ds5
0.0046021006954605,"(0.0, 0.01185811836642876)",ds68_pategan_QI2_epo200_bs50_epi5.0.csv,PATEGAN,ds68
0.0,"(0.0, 0.005126887989010899)",ds68_pategan_QI2_epo200_bs100_epi0.5.csv,PATEGAN,ds68
0.0037297415658802,"(0.0, 0.013585432337081413)",ds68_dpgan_QI2_epo200_bs100_epi5.0.csv,DPGAN,ds68
0.0066860219698681,"(0.0, 0.02040766424026462)",ds68_dpgan_QI1_epo100_bs100_epi0.5.csv,DPGAN,ds68
0.0,"(0.0, 0.07493573024687554)",ds2_pategan_QI1_epo200_bs50_epi0.1.csv,PATEGAN,ds2
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_QI0_epo100_bs50_epi5.0.csv,PATEGAN,ds56
0.0026743636320375,"(0.0, 0.04144632768605053)",ds4_pategan_QI0_epo100_bs100_epi0.1.csv,PATEGAN,ds4
0.0051567462799912,"(0.0, 0.07186321121410869)",ds59_pategan_QI1_epo100_bs100_epi5.0.csv,PATEGAN,ds59
0.0,"(0.0, 0.08242497426501601)",ds4_dpgan_QI1_epo100_bs50_epi0.1.csv,DPGAN,ds4
0.0,"(0.0, 0.002711114264858369)",ds37_dpgan_QI1_epo200_bs50_epi5.0.csv,DPGAN,ds37
0.0,"(0.0, 0.010401476124499548)",ds32_dpgan_QI1_epo100_bs50_epi0.5.csv,DPGAN,ds32
0.0,"(0.0, 0.04199013397940635)",ds24_dpgan_QI0_epo200_bs50_epi5.0.csv,DPGAN,ds24
0.0,"(0.0, 0.03250226908952505)",ds4_dpgan_QI1_epo100_bs50_epi0.5.csv,DPGAN,ds4
0.0,"(0.0, 0.04191233165799469)",ds33_dpgan_QI2_epo100_bs100_epi1.0.csv,DPGAN,ds33
0.0018340877529654,"(0.0, 0.007757465756009218)",ds68_pategan_QI1_epo100_bs50_epi0.5.csv,PATEGAN,ds68
0.0,"(0.0, 0.024993876954547037)",ds2_pategan_QI0_epo200_bs50_epi1.0.csv,PATEGAN,ds2
0.0,"(0.0, 0.020525860676298465)",ds32_pategan_QI0_epo200_bs50_epi0.1.csv,PATEGAN,ds32
0.0290724471977116,"(0.00729717957144323, 0.05084771482398005)",ds32_dpgan_QI0_epo100_bs50_epi0.5.csv,DPGAN,ds32
0.0,"(0.0, 1.0)",ds14_pategan_QI2_epo200_bs50_epi5.0.csv,PATEGAN,ds14
0.034488304073428,"(0.0, 0.11702453749050541)",ds32_pategan_QI2_epo200_bs50_epi1.0.csv,PATEGAN,ds32
0.0,"(0.0, 0.02108108538134429)",ds59_pategan_QI1_epo200_bs50_epi1.0.csv,PATEGAN,ds59
0.0086585038706402,"(0.0, 0.019275751790763296)",ds38_pategan_QI0_epo100_bs50_epi5.0.csv,PATEGAN,ds38
0.0011236955910248,"(0.0, 0.0140186458628799)",ds33_pategan_QI2_epo200_bs50_epi0.1.csv,PATEGAN,ds33
0.0,"(0.0, 0.0619887608997363)",ds24_dpgan_QI0_epo100_bs50_epi0.1.csv,DPGAN,ds24
0.0,"(0.0, 0.020999366744208152)",ds10_dpgan_QI0_epo200_bs50_epi5.0.csv,DPGAN,ds10
0.3995159919425192,"(0.3575013466599497, 0.4415306372250887)",ds32_dpgan_QI2_epo100_bs50_epi0.5.csv,DPGAN,ds32
0.0,"(0.0, 0.006120363564621537)",ds50_pategan_QI0_epo200_bs50_epi5.0.csv,PATEGAN,ds50
0.0004616974141395,"(0.0, 0.008022204460973629)",ds68_dpgan_QI2_epo200_bs100_epi0.5.csv,DPGAN,ds68
0.0105842302067976,"(0.0, 0.04726538374200073)",ds14_dpgan_QI0_epo200_bs100_epi1.0.csv,DPGAN,ds14
0.0186706134147588,"(0.0, 0.05822215917271334)",ds14_pategan_QI0_epo200_bs50_epi1.0.csv,PATEGAN,ds14
0.0070194461561234,"(0.0, 0.016012165303655634)",ds51_pategan_QI1_epo100_bs100_epi5.0.csv,PATEGAN,ds51
0.0015350128022793,"(0.0, 0.022682678862992293)",ds38_pategan_QI2_epo200_bs100_epi0.5.csv,PATEGAN,ds38
0.0,"(0.0, 0.007749542818903397)",ds51_pategan_QI1_epo200_bs100_epi0.1.csv,PATEGAN,ds51
0.0,"(0.0, 0.06186838528982393)",ds2_pategan_QI2_epo100_bs50_epi5.0.csv,PATEGAN,ds2
0.0025485229474601,"(0.0, 0.010880124370519226)",ds50_dpgan_QI2_epo200_bs50_epi0.5.csv,DPGAN,ds50
0.0003236328979193,"(0.0, 0.004560183670935109)",ds55_pategan_QI1_epo200_bs100_epi0.1.csv,PATEGAN,ds55
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_QI2_epo100_bs100_epi0.1.csv,PATEGAN,ds8
0.0076750640113966,"(0.0, 0.02911694810888714)",ds38_pategan_QI2_epo100_bs100_epi0.5.csv,PATEGAN,ds38
0.0,"(0.0, 0.060555526561332396)",ds10_pategan_QI1_epo200_bs100_epi5.0.csv,PATEGAN,ds10
0.0,"(0.0, 0.0029984097874984216)",ds33_dpgan_QI2_epo100_bs50_epi1.0.csv,DPGAN,ds33
0.0,"(0.0, 0.2881012037880888)",ds16_dpgan_QI2_epo100_bs50_epi0.1.csv,DPGAN,ds16
0.0,"(0.0, 0.021020246181217374)",ds14_dpgan_QI1_epo200_bs100_epi5.0.csv,DPGAN,ds14
0.0,"(0.0, 0.02188043740946098)",ds4_dpgan_QI0_epo100_bs100_epi0.5.csv,DPGAN,ds4
0.0,"(0.0, 0.0886135630555436)",ds5_pategan_QI1_epo100_bs50_epi1.0.csv,PATEGAN,ds5
0.0,"(0.0, 0.045336325121888774)",ds59_dpgan_QI1_epo200_bs100_epi0.1.csv,DPGAN,ds59
0.0,"(0.0, 0.020914831011472082)",ds10_dpgan_QI1_epo100_bs100_epi0.5.csv,DPGAN,ds10
0.0018416878414738,"(0.0, 0.00888932879597614)",ds68_pategan_QI2_epo100_bs50_epi1.0.csv,PATEGAN,ds68
0.0,"(0.0, 0.024954384959578767)",ds4_dpgan_QI1_epo200_bs50_epi0.5.csv,DPGAN,ds4
0.0,"(0.0, 0.09923665256139863)",ds5_dpgan_QI0_epo200_bs50_epi1.0.csv,DPGAN,ds5
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_QI0_epo100_bs100_epi5.0.csv,PATEGAN,ds56
0.0,"(0.0, 0.09764662674660209)",ds10_dpgan_QI1_epo100_bs50_epi5.0.csv,DPGAN,ds10
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI0_epo100_bs50_epi5.0.csv,DPGAN,ds8
0.0,"(0.0, 0.006571012705297835)",ds14_pategan_QI1_epo200_bs100_epi0.1.csv,PATEGAN,ds14
0.0,"(0.0, 0.004595416445071984)",ds14_pategan_QI0_epo200_bs100_epi0.5.csv,PATEGAN,ds14
0.0323858423710879,"(0.0, 0.10933121511949648)",ds32_pategan_QI2_epo100_bs100_epi5.0.csv,PATEGAN,ds32
0.0022926096912068,"(0.0, 0.008281110594254801)",ds68_pategan_QI0_epo100_bs100_epi5.0.csv,PATEGAN,ds68
0.0,"(0.0, 0.01610261441501734)",ds32_pategan_QI1_epo200_bs100_epi0.5.csv,PATEGAN,ds32
0.0,"(0.0, 0.0)",ds4_pategan_QI1_epo100_bs50_epi5.0.csv,PATEGAN,ds4
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI0_epo100_bs50_epi1.0.csv,DPGAN,ds8
0.0,"(0.0, 0.0)",ds10_pategan_QI2_epo200_bs100_epi5.0.csv,PATEGAN,ds10
0.0,"(0.0, 0.0060473789399653095)",ds33_pategan_QI0_epo100_bs50_epi0.1.csv,PATEGAN,ds33
0.0,"(0.0, 0.015511821446090188)",ds4_dpgan_QI1_epo100_bs100_epi0.1.csv,DPGAN,ds4
0.4792231968830241,"(0.43225323130854165, 0.5261931624575067)",ds32_dpgan_QI2_epo200_bs100_epi0.5.csv,DPGAN,ds32
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI0_epo100_bs50_epi0.1.csv,DPGAN,ds8
0.0,"(0.0, 0.00043735516947208085)",ds33_pategan_QI1_epo100_bs50_epi0.1.csv,PATEGAN,ds33
0.0,"(0.0, 0.007875845045123599)",ds38_pategan_QI1_epo200_bs50_epi0.5.csv,PATEGAN,ds38
0.0,"(0.0, 0.023664103384797786)",ds16_pategan_QI1_epo200_bs100_epi0.1.csv,PATEGAN,ds16
0.0,"(0.0, 0.018485299924116894)",ds32_dpgan_QI0_epo100_bs100_epi0.5.csv,DPGAN,ds32
0.0023614961005765,"(0.0, 0.0270369401220665)",ds33_pategan_QI1_epo200_bs50_epi5.0.csv,PATEGAN,ds33
0.0004578920775526,"(0.0, 0.005741236546445844)",ds68_dpgan_QI1_epo200_bs100_epi1.0.csv,DPGAN,ds68
0.0,"(0.0, 0.02325392601739998)",ds33_pategan_QI1_epo100_bs50_epi5.0.csv,PATEGAN,ds33
0.0,"(0.0, 0.013530861001711593)",ds33_pategan_QI0_epo200_bs100_epi0.1.csv,PATEGAN,ds33
0.0114102832695166,"(0.0, 0.06791451167307866)",ds10_dpgan_QI2_epo100_bs50_epi0.1.csv,DPGAN,ds10
0.0092330212524275,"(0.0, 0.11289493348256457)",ds56_dpgan_QI2_epo100_bs50_epi0.5.csv,DPGAN,ds56
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI0_epo200_bs50_epi0.5.csv,DPGAN,ds8
0.0052230131366347,"(0.0, 0.037480339137047514)",ds16_pategan_QI0_epo200_bs50_epi1.0.csv,PATEGAN,ds16
0.0687438883096285,"(0.0, 0.24667242168273895)",ds5_dpgan_QI0_epo200_bs100_epi0.1.csv,DPGAN,ds5
0.0,"(0.0, 0.005627236319752708)",ds33_pategan_QI1_epo200_bs100_epi1.0.csv,PATEGAN,ds33
0.0091970782938377,"(0.0, 0.06028368549772567)",ds24_dpgan_QI2_epo200_bs100_epi5.0.csv,DPGAN,ds24
0.0015229039195389,"(0.0, 0.008710690319298827)",ds50_pategan_QI2_epo200_bs100_epi1.0.csv,PATEGAN,ds50
0.0,"(0.0, 0.07781086311169139)",ds2_dpgan_QI1_epo100_bs100_epi5.0.csv,DPGAN,ds2
0.0411974044451774,"(0.0, 0.09259934739858885)",ds24_dpgan_QI0_epo200_bs100_epi0.1.csv,DPGAN,ds24
0.0,"(0.0, 0.0019370234847417124)",ds50_pategan_QI1_epo100_bs50_epi5.0.csv,PATEGAN,ds50
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_QI1_epo200_bs50_epi5.0.csv,PATEGAN,ds8
0.0039371614670822,"(0.0, 0.02113172299994535)",ds68_dpgan_QI2_epo100_bs100_epi5.0.csv,DPGAN,ds68
0.0182681464080767,"(0.0, 0.0685057581398629)",ds24_dpgan_QI0_epo200_bs100_epi5.0.csv,DPGAN,ds24
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_QI1_epo200_bs100_epi5.0.csv,PATEGAN,ds8
0.0068343300243404,"(0.0, 0.02432670505613924)",ds33_dpgan_QI1_epo100_bs100_epi0.1.csv,DPGAN,ds33
0.0,"(0.0, 0.34527990371320055)",ds14_dpgan_QI2_epo100_bs50_epi0.1.csv,DPGAN,ds14
0.0046014134748258,"(0.0, 0.013825649002722441)",ds50_dpgan_QI2_epo200_bs100_epi1.0.csv,DPGAN,ds50
0.0232665369308237,"(0.0, 0.11519718346619379)",ds2_dpgan_QI1_epo100_bs100_epi1.0.csv,DPGAN,ds2
0.0,"(0.0, 0.01866743293861562)",ds14_dpgan_QI2_epo200_bs50_epi1.0.csv,DPGAN,ds14
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI0_epo200_bs100_epi0.5.csv,DPGAN,ds8
0.0,"(0.0, 0.002362901610593068)",ds33_pategan_QI1_epo100_bs100_epi0.5.csv,PATEGAN,ds33
0.0079592332443301,"(0.0, 0.04509835954924091)",ds4_pategan_QI1_epo200_bs50_epi0.1.csv,PATEGAN,ds4
0.0,"(0.0, 0.0045429459929252755)",ds56_pategan_QI0_epo100_bs50_epi0.5.csv,PATEGAN,ds56
0.0,"(0.0, 0.017765541586952333)",ds33_dpgan_QI0_epo100_bs100_epi5.0.csv,DPGAN,ds33
0.0,"(0.0, 0.012939749158606942)",ds2_dpgan_QI2_epo200_bs100_epi0.1.csv,DPGAN,ds2
0.0,"(0.0, 0.003537532521664056)",ds68_pategan_QI2_epo200_bs100_epi0.1.csv,PATEGAN,ds68
0.0,"(0.0, 0.0045429459929252755)",ds56_dpgan_QI1_epo100_bs50_epi0.5.csv,DPGAN,ds56
0.0,"(0.0, 0.03498746062736659)",ds5_dpgan_QI2_epo100_bs50_epi5.0.csv,DPGAN,ds5
0.0087739635007611,"(0.0, 0.06753700279907865)",ds14_dpgan_QI2_epo100_bs50_epi5.0.csv,DPGAN,ds14
0.0,"(0.0, 0.0029984097874984216)",ds33_pategan_QI2_epo200_bs50_epi5.0.csv,PATEGAN,ds33
0.0074371358592746,"(0.0, 0.07252962000488793)",ds5_pategan_QI1_epo100_bs100_epi0.5.csv,PATEGAN,ds5
0.0,"(0.0, 0.004401226185277787)",ds51_dpgan_QI1_epo100_bs50_epi5.0.csv,DPGAN,ds51
0.0,"(0.0, 0.021295365238762187)",ds14_pategan_QI0_epo200_bs100_epi0.1.csv,PATEGAN,ds14
0.0,"(0.0, 0.014797682399462244)",ds16_pategan_QI1_epo100_bs50_epi5.0.csv,PATEGAN,ds16
0.0125168863841856,"(0.0, 0.04684002548944412)",ds33_dpgan_QI1_epo100_bs50_epi0.1.csv,DPGAN,ds33
0.0,"(0.0, 0.0032690502061361484)",ds8_dpgan_QI0_epo100_bs100_epi0.1.csv,DPGAN,ds8
0.0355472987580361,"(0.0, 0.09120175315779061)",ds2_pategan_QI2_epo200_bs100_epi0.5.csv,PATEGAN,ds2
0.0065470695499703,"(0.0, 0.03561572465926945)",ds38_dpgan_QI2_epo200_bs50_epi0.1.csv,DPGAN,ds38
0.0,"(0.0, 0.007875845045123599)",ds38_dpgan_QI0_epo100_bs50_epi1.0.csv,DPGAN,ds38
0.0,"(0.0, 0.0006665482498421742)",ds55_dpgan_QI1_epo100_bs100_epi0.5.csv,DPGAN,ds55
0.0,"(0.0, 0.01931437013005957)",ds14_dpgan_QI0_epo100_bs100_epi0.1.csv,DPGAN,ds14
0.0454779549630268,"(0.0, 0.16602762197632787)",ds59_dpgan_QI1_epo200_bs50_epi5.0.csv,DPGAN,ds59
0.0051567462799912,"(0.0, 0.07186321121410869)",ds59_pategan_QI0_epo200_bs100_epi0.1.csv,PATEGAN,ds59
0.0,"(0.0, 0.014117333247805161)",ds16_pategan_QI1_epo200_bs50_epi0.5.csv,PATEGAN,ds16
0.0,"(0.0, 0.011932065522469538)",ds32_pategan_QI1_epo100_bs50_epi0.5.csv,PATEGAN,ds32
0.0,"(0.0, 0.013623191245088108)",ds32_dpgan_QI0_epo200_bs100_epi0.1.csv,DPGAN,ds32
0.0918738923347912,"(0.028922740819374015, 0.15482504385020854)",ds2_pategan_QI1_epo100_bs50_epi5.0.csv,PATEGAN,ds2
0.0384908768702477,"(0.0, 0.2287183852985919)",ds2_dpgan_QI1_epo200_bs100_epi1.0.csv,DPGAN,ds2
0.0,"(0.0, 0.06477424731990637)",ds2_pategan_QI1_epo100_bs100_epi1.0.csv,PATEGAN,ds2
0.0425016845667984,"(0.02332492079455944, 0.06167844833903739)",ds51_pategan_QI0_epo200_bs50_epi0.5.csv,PATEGAN,ds51
0.0264910595846328,"(0.01425652506280633, 0.03872559410645933)",ds51_pategan_QI2_epo100_bs50_epi0.5.csv,PATEGAN,ds51
0.0106405411754606,"(0.0, 0.04875665782478602)",ds16_pategan_QI1_epo200_bs50_epi5.0.csv,PATEGAN,ds16
0.0,"(0.0, 0.0021897592232600765)",ds56_dpgan_QI0_epo100_bs100_epi0.5.csv,DPGAN,ds56
0.0,"(0.0, 0.0)",ds38_dpgan_QI1_epo100_bs50_epi0.5.csv,DPGAN,ds38
0.0,"(0.0, 0.03779711816542407)",ds4_pategan_QI1_epo200_bs100_epi1.0.csv,PATEGAN,ds4
0.0170694645273656,"(0.0, 0.12195076450627057)",ds24_dpgan_QI1_epo200_bs50_epi0.1.csv,DPGAN,ds24
0.0235035591148563,"(0.0, 0.05790512484751485)",ds14_pategan_QI2_epo200_bs100_epi5.0.csv,PATEGAN,ds14
0.0074560070093532,"(0.0, 0.015620538609194908)",ds51_dpgan_QI1_epo100_bs100_epi0.1.csv,DPGAN,ds51
0.0,"(0.0, 0.0018849184967149697)",ds37_pategan_QI2_epo200_bs50_epi0.5.csv,PATEGAN,ds37
0.0,"(0.0, 0.015511073915069645)",ds10_pategan_QI1_epo200_bs100_epi0.5.csv,PATEGAN,ds10
0.0079372213018285,"(0.0, 0.02126690008283378)",ds32_dpgan_QI1_epo100_bs100_epi1.0.csv,DPGAN,ds32
0.0071507322193661,"(0.0, 0.021748423213033708)",ds37_dpgan_QI2_epo100_bs50_epi0.1.csv,DPGAN,ds37
0.0154702388399737,"(0.0, 0.08301066502498713)",ds59_pategan_QI1_epo100_bs50_epi0.1.csv,PATEGAN,ds59
0.0,"(0.0, 0.0032690502061361484)",ds8_pategan_QI0_epo100_bs50_epi1.0.csv,PATEGAN,ds8
0.0772795106969143,"(0.0, 0.16962122010063277)",ds5_dpgan_QI1_epo100_bs50_epi1.0.csv,DPGAN,ds5
0.00265307774811,"(0.0, 0.03925226429946809)",ds4_pategan_QI0_epo200_bs100_epi0.5.csv,PATEGAN,ds4
0.0,"(0.0, 0.062475245268456395)",ds2_pategan_QI0_epo100_bs100_epi0.5.csv,PATEGAN,ds2
0.0045756800797447,"(0.0, 0.012525695897119132)",ds50_dpgan_QI1_epo200_bs50_epi5.0.csv,DPGAN,ds50
0.023442339291819,"(0.0, 0.05709253345844271)",ds4_pategan_QI0_epo100_bs50_epi0.5.csv,PATEGAN,ds4
0.0400140975160201,"(0.0, 0.12993923804060614)",ds10_dpgan_QI1_epo100_bs100_epi1.0.csv,DPGAN,ds10
0.0,"(0.0, 0.004009499369902713)",ds55_dpgan_QI2_epo100_bs50_epi0.1.csv,DPGAN,ds55
0.0,"(0.0, 0.06414920670711016)",ds2_dpgan_QI0_epo100_bs100_epi0.1.csv,DPGAN,ds2
0.0,"(0.0, 0.0289924523681082)",ds14_dpgan_QI0_epo100_bs100_epi0.5.csv,DPGAN,ds14
0.0,"(0.0, 0.04207697741901352)",ds5_dpgan_QI2_epo100_bs100_epi1.0.csv,DPGAN,ds5
